breaks_program,circuit,compiler_label,eta,head,layer,pred_changed,selector_hit
False,CKT_0094,unused,1.850813168247047e-17,32,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,33,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,34,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,35,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,36,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,37,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,38,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,39,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,40,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,41,0,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,42,0,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,0,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,1,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,2,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,3,1,False,1.0
True,CKT_0094,lookup,0.03598603650550832,4,1,True,1.0
True,CKT_0094,lookup,0.09068597793180788,5,1,False,1.0
True,CKT_0094,lookup,0.0003618961766227809,6,1,True,1.0
False,CKT_0094,lookup,1.850813168247047e-17,7,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,8,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,9,1,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,10,1,True,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,11,1,False,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,12,1,False,1.0
True,CKT_0094,passthrough,7.23552213094766e-05,13,1,False,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,14,1,False,1.0
True,CKT_0094,passthrough,3.258488186305178e-06,15,1,False,1.0
True,CKT_0094,passthrough,6.517202337775861e-06,16,1,False,1.0
True,CKT_0094,passthrough,2.897721647836642e-06,17,1,False,0.9866071428571429
False,CKT_0094,unused,1.850813168247047e-17,18,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,19,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,20,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,21,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,22,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,23,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,24,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,25,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,26,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,27,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,28,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,29,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,30,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,31,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,32,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,33,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,34,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,35,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,36,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,37,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,38,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,39,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,40,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,41,1,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,42,1,False,1.0
True,CKT_0094,lookup,9.033884119418518e-05,0,2,False,1.0
False,CKT_0094,lookup,1.850813168247047e-17,1,2,False,1.0
True,CKT_0094,lookup,0.0002962202295696517,2,2,False,1.0
True,CKT_0094,lookup,0.005050331154233627,3,2,False,1.0
True,CKT_0094,lookup,1.0,4,2,True,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,5,2,False,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,6,2,False,1.0
False,CKT_0094,passthrough,1.850813168247047e-17,7,2,False,1.0
True,CKT_0094,passthrough,7.235517964148716e-05,8,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,9,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,10,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,11,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,12,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,13,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,14,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,15,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,16,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,17,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,18,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,19,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,20,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,21,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,22,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,23,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,24,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,25,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,26,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,27,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,28,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,29,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,30,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,31,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,32,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,33,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,34,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,35,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,36,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,37,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,38,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,39,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,40,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,41,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,42,2,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,0,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,1,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,2,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,3,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,4,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,5,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,6,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,7,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,8,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,9,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,10,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,11,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,12,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,13,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,14,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,15,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,16,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,17,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,18,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,19,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,20,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,21,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,22,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,23,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,24,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,25,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,26,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,27,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,28,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,29,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,30,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,31,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,32,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,33,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,34,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,35,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,36,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,37,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,38,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,39,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,40,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,41,3,False,1.0
False,CKT_0094,unused,1.850813168247047e-17,42,3,False,1.0
