circuit,n_free,kappa,growth,rhs,family,eta,fwd_rel_err,host_rel_diff,bitwise_host,selector_hit,n_lookups,bnorm,xnorm
CKT_0141,9,305.71049323332574,1.9272420361868103,identity_e3,identity,4.3766179999861584e-17,2.360618663015827e-16,1.1803093315079134e-16,False,1.0,15128,1.0,30.099852504442236
CKT_0141,9,305.71049323332574,1.9272420361868103,identity_e4,identity,1.41810555101991e-18,1.4532565337161434e-17,1.162605226972915e-16,False,1.0,15128,1.0,61.116423638499064
CKT_0141,9,305.71049323332574,1.9272420361868103,identity_e5,identity,3.6972729765915535e-20,7.209873292867616e-19,1.8457275629741101e-16,False,1.0,15128,1.0,1231.891856655453
CKT_0141,9,305.71049323332574,1.9272420361868103,identity_e6,identity,3.365465399809668e-18,1.3292159197602967e-16,4.153799749250927e-18,False,1.0,15128,1.0,213.8231193885296
CKT_0141,9,305.71049323332574,1.9272420361868103,identity_e7,identity,3.3574128840164064e-17,8.061438319137443e-15,5.591263038730626e-21,False,1.0,15128,1.0,620.5122041157406
CKT_0141,9,305.71049323332574,1.9272420361868103,source,source,5.3968638322072397e-17,2.406417991087075e-15,1.2665357847826707e-16,False,1.0,15128,3529.411764705882,114895.41316721552
CKT_0141,9,305.71049323332574,1.9272420361868103,ones,ones,4.995606278408849e-17,7.792511906985194e-15,1.7710254334057256e-16,False,1.0,15128,1.0,1283.8532476972218
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_0,gaussian,2.5144311887258174e-18,1.8044200832989275e-16,1.2552487535992538e-16,False,1.0,15128,1.4754436782583282,1811.3833994359218
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_1,gaussian,1.6239643009623487e-17,5.098926442452534e-15,9.997894985201047e-17,False,1.0,15128,3.112812243448946,1137.1077400782472
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_2,gaussian,2.2723967597273252e-17,8.1206593003036e-15,3.561692675571784e-17,False,1.0,15128,2.1166289794101365,398.99160342127595
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_3,gaussian,1.995439011775048e-17,5.7053826417821685e-15,1.7829320755569281e-16,False,1.0,15128,0.9647168310825491,637.6397580154819
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_4,gaussian,3.798654963322786e-17,7.860446792542465e-15,3.3306977934502233e-17,False,1.0,15128,1.612078902925463,1706.6519506089658
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_5,gaussian,3.0011926914986155e-17,8.054360281588375e-15,1.202143325610215e-16,False,1.0,15128,2.3199773931829784,1891.4023860492332
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_6,gaussian,4.166786016307962e-18,1.3302160455709602e-15,2.1717812988913637e-16,False,1.0,15128,1.5852698541751695,1046.9455444675768
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_7,gaussian,5.917591100698791e-17,8.002287458676732e-15,1.2702043585201263e-16,False,1.0,15128,1.9319627746523769,895.0279296322748
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_8,gaussian,6.885998661283731e-17,8.295994321070131e-15,2.0234132490415114e-16,False,1.0,15128,1.6941028500995106,280.9283713434943
CKT_0141,9,305.71049323332574,1.9272420361868103,gaussian_9,gaussian,4.222013164197668e-18,6.257508418788277e-16,8.233563708931942e-18,False,1.0,15128,1.4278938123338192,1725.9664487426958
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_0,wide,3.868750004097593e-17,2.8584312893982405e-16,1.4292156446991197e-16,False,1.0,15128,47204902.03253099,834088893.3935322
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_1,wide,2.396405505679203e-17,1.9348179675740518e-16,6.070017153173495e-17,False,1.0,15128,16311019.539741106,490975917.12923276
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_2,wide,3.0947738101992664e-19,6.034970448374388e-18,1.8859282651169963e-19,False,1.0,15128,8018202.500227309,9876542940.064611
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_3,wide,4.849018648490361e-18,4.8546792189606036e-17,2.4273396094803018e-17,False,1.0,15128,21536.433981561837,2398002.3514686427
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_4,wide,6.072733061693835e-17,8.115005383759859e-15,1.8443194053999823e-16,False,1.0,15128,8083.083463018419,5049681.589255414
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_5,wide,2.330901826985063e-17,3.757464221907668e-15,2.1782401286421262e-16,False,1.0,15128,628717.9588435751,34204587.91000411
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_6,wide,2.5785447566385737e-18,1.1731213700357689e-17,8.342196409143245e-18,False,1.0,15128,261062.0300879066,55819986.0647447
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_7,wide,2.460940430953429e-17,1.7662846036927807e-16,4.415711509231953e-17,False,1.0,15128,3119914.5828231564,168728880.5291482
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_8,wide,4.0707580328424924e-18,1.607776536539106e-16,1.607776536539106e-16,False,1.0,15128,27090.64638785359,5792612.054286103
CKT_0141,9,305.71049323332574,1.9272420361868103,wide_9,wide,1.9284980408597944e-17,8.046073921656377e-15,1.4367989145815073e-16,False,1.0,15128,11000.02506356024,6481927.047437549
CKT_0141,9,305.71049323332574,1.9272420361868103,adversarial_minsv,adversarial,3.375428205541716e-17,8.158187325467434e-15,1.4833067864486361e-16,False,1.0,15128,2535.9690929901926,3139345.7615240547
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e0,identity,1.53771941443039e-19,4.649341160997451e-19,1.1902313372153473e-16,False,1.0,15376,1.0,119.39573653345045
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e1,identity,1.3763033386271236e-17,8.078906969745421e-17,8.078906969745421e-17,False,1.0,15376,1.0,351.80141988068493
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e2,identity,3.3792368403728423e-18,1.663570447875452e-16,1.6635704478754518e-16,False,1.0,15376,1.0,85.42382279843157
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e3,identity,3.837475893789221e-17,2.427456312247152e-16,2.427456312247152e-16,False,1.0,15376,1.0,58.542164666381524
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e4,identity,4.2769825045202214e-19,1.1995100598260336e-17,1.9192160957216543e-16,False,1.0,15376,1.0,4738.886380748827
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e5,identity,1.2107084535378979e-17,5.701006832042054e-16,1.9003356106806837e-16,False,1.0,15376,1.0,299.12305248254125
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e6,identity,6.021430131161142e-17,1.8664414656549814e-16,1.8664414656549814e-16,False,1.0,15376,1.0,76.13876447078964
CKT_0099,10,648.0877460490906,2.038958153766831,identity_e7,identity,2.7470245966875427e-18,1.0210641417742883e-16,5.1053207088714413e-17,False,1.0,15376,1.0,1113.4152407317338
CKT_0099,10,648.0877460490906,2.038958153766831,source,source,6.216286949714612e-17,3.2294442743095314e-16,1.0764814247698439e-16,False,1.0,15376,297.7614379084967,33795.09133536166
CKT_0099,10,648.0877460490906,2.038958153766831,ones,ones,3.6752649358723116e-18,1.7009210824183857e-16,1.7009210824183857e-16,False,1.0,15376,1.0,5347.071719987149
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_0,gaussian,7.628051850679071e-18,3.5582473452787165e-16,3.335856886198796e-17,False,1.0,15376,2.0693522762198415,1278.0093870929145
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_1,gaussian,7.322026907609866e-18,1.3076323983322634e-16,1.6345404979153294e-16,False,1.0,15376,2.198046274691544,869.4097658226476
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_2,gaussian,2.2155659960213542e-18,9.00004024101329e-17,2.2500100602533225e-17,False,1.0,15376,1.006109055649048,2526.3628756579055
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_3,gaussian,5.344573453186507e-18,1.8651955287148698e-16,4.6629888217871745e-17,False,1.0,15376,2.139030153677276,1828.550990575453
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_4,gaussian,1.6466436361955134e-18,8.011248508966391e-17,2.6704161696554638e-17,False,1.0,15376,2.3127538010019935,4257.270421497031
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_5,gaussian,4.420438722888799e-19,8.191127871319477e-17,1.6382255742638957e-16,False,1.0,15376,2.015893909648438,5551.706163429855
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_6,gaussian,2.7462051480584093e-18,1.676020439380027e-16,8.380102196900135e-17,False,1.0,15376,2.709639977566009,2713.2565940226764
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_7,gaussian,1.0720469810807579e-18,1.5904241437666124e-16,1.5904241437666124e-16,False,1.0,15376,1.4325294359881533,2859.2834978566343
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_8,gaussian,4.695771646490546e-19,1.7444880590008857e-16,3.488976118001771e-16,False,1.0,15376,2.0913491192054936,2606.7667734390216
CKT_0099,10,648.0877460490906,2.038958153766831,gaussian_9,gaussian,1.5198077544964377e-18,4.938151751651287e-17,1.5802085605284122e-16,False,1.0,15376,1.5439879393095346,5755.535848184488
CKT_0099,10,648.0877460490906,2.038958153766831,wide_0,wide,4.418471254880569e-17,4.565889117892868e-16,4.565889117892869e-16,False,1.0,15376,8590155.289983356,652716735.2992777
CKT_0099,10,648.0877460490906,2.038958153766831,wide_1,wide,3.660874570353157e-19,1.0485746860619907e-17,2.621436715154977e-18,False,1.0,15376,9594868.193667907,45474792071.69558
CKT_0099,10,648.0877460490906,2.038958153766831,wide_2,wide,1.280542527056055e-17,4.0409389746806756e-16,4.040938974680674e-16,False,1.0,15376,325193765.33753985,75521007162.47905
CKT_0099,10,648.0877460490906,2.038958153766831,wide_3,wide,2.4304835231509674e-18,1.1597122977428408e-16,1.1597122977428406e-16,False,1.0,15376,7385492.248358747,8223369867.357581
CKT_0099,10,648.0877460490906,2.038958153766831,wide_4,wide,1.4520578000784955e-17,6.837449898805189e-16,1.7093624747012962e-16,False,1.0,15376,9323750.52728338,2789561402.337736
CKT_0099,10,648.0877460490906,2.038958153766831,wide_5,wide,1.8401147432892869e-19,7.069209685333023e-18,1.4138419370666046e-17,False,1.0,15376,14233840.816534845,67452682750.72558
CKT_0099,10,648.0877460490906,2.038958153766831,wide_6,wide,6.022738381258706e-17,2.847206117517069e-16,1.1388824470068276e-16,False,1.0,15376,46843.34669037146,4088756.381587709
CKT_0099,10,648.0877460490906,2.038958153766831,wide_7,wide,1.9577121749251397e-18,9.149674968133746e-17,1.829934993626749e-16,False,1.0,15376,2566139.1707742885,1302880047.2799342
CKT_0099,10,648.0877460490906,2.038958153766831,wide_8,wide,2.6337762615307647e-17,3.4303591413291535e-16,2.7442873130633225e-16,False,1.0,15376,178805.34244969755,27149418.94552245
CKT_0099,10,648.0877460490906,2.038958153766831,wide_9,wide,1.6901534349696316e-18,3.624458698823361e-17,9.665223196862296e-17,False,1.0,15376,8897592.982425267,9867069771.506668
CKT_0099,10,648.0877460490906,2.038958153766831,adversarial_minsv,adversarial,3.897875662315067e-19,2.099398341906805e-16,2.099398341906805e-16,False,1.0,15376,464.74681108722234,2218070.187122261
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e0,identity,4.8511062187770055e-18,0.0,0.0,True,1.0,20448,1.0,131.31495467591196
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e1,identity,0.0,0.0,0.0,True,1.0,20448,1.0,17.44871543245846
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e2,identity,2.5950848531487486e-18,4.441953824023442e-16,3.331465368017581e-16,False,1.0,20448,1.0,2047.5104825586068
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e3,identity,0.0,3.1933503009895396e-16,0.0,True,1.0,20448,1.0,2136.0670206407485
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e4,identity,0.0,4.302578497190725e-12,1.2383302625333755e-16,False,1.0,20448,1.0,470049.5713832124
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e5,identity,9.287313075992123e-17,4.302710935520401e-12,0.0,True,1.0,20448,1.0,470048.6312970097
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e6,identity,1.8893906759325347e-17,2.0207372286136987e-15,2.0207372286137027e-16,False,1.0,20448,1.0,2250.403191702649
CKT_0081,11,156683.03378479372,1.9999862354580533,identity_e7,identity,0.0,2.095046465028079e-15,0.0,True,1.0,20448,1.0,2170.583605077076
CKT_0081,11,156683.03378479372,1.9999862354580533,source,source,2.2390754593523732e-17,1.5369165359603963e-12,1.4572763817004656e-16,False,1.0,20448,1833.3333333333333,49928.46728012747
CKT_0081,11,156683.03378479372,1.9999862354580533,ones,ones,9.287417693422683e-17,4.302731942729213e-12,1.2383387851006445e-16,False,1.0,20448,1.0,940092.6727613824
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_0,gaussian,1.1967645783679559e-16,4.3027262660271495e-12,1.322247707817411e-16,False,1.0,20448,3.1222652040290098,220108.7608975659
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_1,gaussian,8.291618878979401e-17,4.3026048678040354e-12,1.6714987249079376e-16,False,1.0,20448,1.5531664657178963,348236.3464960067
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_2,gaussian,1.2333870796765665e-16,4.302630637174753e-12,8.538591948379533e-18,False,1.0,20448,3.059723157872977,213031.5413293719
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_3,gaussian,4.981933909898981e-17,4.302561233964849e-12,1.8129023865277616e-16,False,1.0,20448,2.379248840433685,321074.4348180384
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_4,gaussian,7.827995439150064e-17,4.302721569279198e-12,4.923833639936882e-19,False,1.0,20448,2.0323135480984336,230890.89931777905
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_5,gaussian,5.057126301105464e-17,4.302689728413005e-12,1.176530510074784e-16,False,1.0,20448,1.261114459942137,989479.8377947301
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_6,gaussian,2.2797144604278023e-17,4.302862582856472e-12,4.733163987246512e-18,False,1.0,20448,1.787540126224063,192153.64272684348
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_7,gaussian,7.757781215543056e-17,4.302540873435762e-12,8.992402507643733e-19,False,1.0,20448,1.195897775773064,252850.86521645315
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_8,gaussian,1.098024386545415e-16,4.30183444080461e-12,6.149413397125738e-18,False,1.0,20448,2.4116786392443528,73949.71219515262
CKT_0081,11,156683.03378479372,1.9999862354580533,gaussian_9,gaussian,2.9500285657988335e-17,4.302851942190747e-12,1.6925648657278371e-18,False,1.0,20448,1.8434185857308436,268673.5144362775
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_0,wide,9.288507826057053e-18,1.990851119215277e-15,1.5314239378579084e-16,False,1.0,20448,18870509.654819,49818958308.31584
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_1,wide,1.0030701066114004e-16,4.302663484886821e-12,2.2966427859613653e-28,False,1.0,20448,171359.75884165545,472081326.3224398
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_2,wide,4.6547715973316076e-17,4.302470285666584e-12,2.1749420107411147e-16,False,1.0,20448,108234979.02732497,17960248966219.29
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_3,wide,3.004744159513471e-17,4.302740248885307e-12,1.2199087774281403e-16,False,1.0,20448,164675.78185816397,3908793567.4043746
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_4,wide,3.1447102696441926e-18,1.1310826467612862e-14,1.7997772170860506e-16,False,1.0,20448,85099290.8938921,84781543613.51962
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_5,wide,8.025859020295866e-17,4.30265734962325e-12,1.6558234941715361e-16,False,1.0,20448,100376564.85483761,47181961286935.69
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_6,wide,1.0186319539856125e-17,1.0943650802703919e-16,2.1887301605407843e-16,False,1.0,20448,2612236.2668360495,2178601852.342135
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_7,wide,4.4590931342833175e-17,4.302546930228535e-12,1.4545504021587874e-23,False,1.0,20448,1065349.734698103,500220384483.393
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_8,wide,4.25242349821213e-17,4.302717836304973e-12,1.286518666719277e-20,False,1.0,20448,154006.97022966194,72390910346.47975
CKT_0081,11,156683.03378479372,1.9999862354580533,wide_9,wide,2.3110825777461336e-17,2.110860582076327e-15,1.1109792537243846e-16,False,1.0,20448,1907231.852293839,4292043767.735561
CKT_0081,11,156683.03378479372,1.9999862354580533,adversarial_minsv,adversarial,2.865280714847621e-17,4.302734274892365e-12,1.9245579795472787e-16,False,1.0,20448,1317.7670545071808,1238822532.9415464
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e0,identity,8.474028313334122e-18,1.189324389507791e-16,1.1893243895077912e-16,False,1.0,21904,1.0,119.48678460283868
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e1,identity,7.953578689871334e-18,2.452535386428022e-17,2.452535386428022e-17,False,1.0,21904,1.0,579.4352568302512
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e2,identity,1.2608978653552206e-20,0.0,0.0,True,1.0,21904,1.0,189517.81008879957
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e3,identity,4.851223100371846e-19,0.0,0.0,True,1.0,21904,1.0,9831.236193551003
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e4,identity,8.767036770303399e-17,2.1535650004227489e-16,2.1535650004227489e-16,False,1.0,21904,1.0,32.99379102189251
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e5,identity,5.551106336681573e-17,0.0,0.0,True,1.0,21904,1.0,21.52635064213533
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e6,identity,3.305266015873498e-17,9.838359954423401e-16,1.9676719908846785e-16,False,1.0,21904,1.0,18488.746213519327
CKT_0080,12,8804.268269944418,1.998668959508416,identity_e7,identity,1.2934273162282227e-19,9.8559657917635e-16,2.4639914479408734e-17,False,1.0,21904,1.0,18455.719530459035
CKT_0080,12,8804.268269944418,1.998668959508416,source,source,4.114230119408506e-19,1.2166687968895228e-16,6.083343984447614e-17,False,1.0,21904,4090.909090909091,119604.57328707355
CKT_0080,12,8804.268269944418,1.998668959508416,ones,ones,6.4207523431187255e-18,1.9091757792904453e-16,9.545878896452226e-18,False,1.0,21904,1.0,190552.32349761875
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_0,gaussian,1.5080083461244406e-18,7.425763216888152e-17,1.9802035245035067e-16,False,1.0,21904,1.5444081513279881,293947.87047488824
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_1,gaussian,1.5364143299841866e-18,6.800936174952562e-17,6.800936174952562e-18,False,1.0,21904,1.97282811020375,133730.80975565428
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_2,gaussian,3.524970802724555e-18,1.3869424415344614e-16,8.465224862881234e-21,False,1.0,21904,1.8658188378492828,131151.03764027831
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_3,gaussian,1.0664186557976272e-17,4.861685775845064e-16,1.3890530788128752e-16,False,1.0,21904,2.781049121381654,52380.70254595072
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_4,gaussian,5.748009057203948e-18,1.8523553784834492e-16,1.8523553784834492e-16,False,1.0,21904,2.14782991990375,157117.96340376892
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_5,gaussian,2.8798554151658136e-18,2.9331961231605447e-16,1.173278449264218e-16,False,1.0,21904,3.468754282522555,248055.61267221087
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_6,gaussian,4.4783863610518825e-18,1.3185544770610746e-16,1.5069194023555136e-16,False,1.0,21904,2.1932115836149806,193134.61895334665
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_7,gaussian,1.1775806873527221e-18,3.454687305885637e-17,1.3818749223542549e-16,False,1.0,21904,2.6513897482209106,26326.39718863852
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_8,gaussian,1.7595174042556277e-18,2.114807451215866e-17,1.1278973073151284e-16,False,1.0,21904,1.6204964697071813,258036.172867662
CKT_0080,12,8804.268269944418,1.998668959508416,gaussian_9,gaussian,5.2678215651883684e-18,2.506571612911474e-16,1.5666072580696713e-17,False,1.0,21904,1.467479766121874,116110.10954890911
CKT_0080,12,8804.268269944418,1.998668959508416,wide_0,wide,2.598296291516625e-17,9.353133992681282e-16,1.1691417490851592e-16,False,1.0,21904,7079038.620869492,130512737864.67583
CKT_0080,12,8804.268269944418,1.998668959508416,wide_1,wide,1.457913285665231e-18,4.82543408513549e-17,3.860347268108392e-17,False,1.0,21904,1332386.782875856,772011436.2223879
CKT_0080,12,8804.268269944418,1.998668959508416,wide_2,wide,2.476070384763876e-17,2.605073418832709e-16,1.3025367094163546e-16,False,1.0,21904,62340864.67391101,58573355177.59502
CKT_0080,12,8804.268269944418,1.998668959508416,wide_3,wide,3.622691725009018e-17,5.670245613889907e-16,1.8900818712966357e-16,False,1.0,21904,1238548.7934458188,2522838642.307091
CKT_0080,12,8804.268269944418,1.998668959508416,wide_4,wide,4.643061952416991e-17,1.0576370466630311e-15,1.7627284111050502e-16,False,1.0,21904,2610078.0925038,21640867881.81723
CKT_0080,12,8804.268269944418,1.998668959508416,wide_5,wide,1.0471151707495163e-18,2.1299321974595757e-16,5.324830493648938e-17,False,1.0,21904,228151.19158164322,2238743368.3187704
CKT_0080,12,8804.268269944418,1.998668959508416,wide_6,wide,2.993958563189769e-17,6.989096206985947e-16,1.1648493678309903e-16,False,1.0,21904,14205592.31512012,261987334738.6135
CKT_0080,12,8804.268269944418,1.998668959508416,wide_7,wide,1.970859616883326e-19,1.095047126352367e-18,1.095047126352367e-18,False,1.0,21904,14817.500617742387,212621574.04077676
CKT_0080,12,8804.268269944418,1.998668959508416,wide_8,wide,7.979640951898492e-17,6.864368272846343e-16,1.9612480779560974e-16,False,1.0,21904,9224293.921500318,303911807.20751673
CKT_0080,12,8804.268269944418,1.998668959508416,wide_9,wide,1.4819402170976257e-17,1.5219901051470356e-16,7.609950525735177e-17,False,1.0,21904,135241.9845616691,391623076.7455113
CKT_0080,12,8804.268269944418,1.998668959508416,adversarial_minsv,adversarial,6.706547193768323e-22,0.0,0.0,True,1.0,21904,4211.291427742335,798139810.7633885
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e0,identity,3.778324274049994e-17,8.451591357525667e-16,2.1128978393814154e-16,False,1.0,21904,1.0,269.0306071657958
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e1,identity,2.45602060483814e-17,4.501376146196346e-16,1.1253440365490866e-16,False,1.0,21904,1.0,63.14004541571204
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e2,identity,5.678332552079518e-17,8.366507559886637e-16,1.19521536569809e-16,False,1.0,21904,1.0,237.7957165385313
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e3,identity,5.684331122962615e-17,8.375638085834464e-16,2.3930394530955596e-16,False,1.0,21904,1.0,237.53648853251116
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e4,identity,2.772461220070694e-17,6.997376810414342e-16,2.3324589368047793e-16,False,1.0,21904,1.0,243.70597897289227
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e5,identity,2.245423430505495e-20,3.5726215014230266e-19,1.6331984006505264e-18,False,1.0,21904,1.0,67.97845406797721
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e6,identity,1.1649997979361435e-18,1.947876601005105e-16,1.2174228756281908e-17,False,1.0,21904,1.0,4669.1597470991155
CKT_0091,12,4389.5114738131515,1.5421316305241335,identity_e7,identity,2.1589117745977334e-20,5.925664879973095e-18,2.9628324399865473e-18,False,1.0,21904,1.0,149.8867110595289
CKT_0091,12,4389.5114738131515,1.5421316305241335,source,source,5.950818113893338e-17,9.702510772836888e-16,3.881004309134755e-16,False,1.0,21904,2205.952565707134,149980.92317615703
CKT_0091,12,4389.5114738131515,1.5421316305241335,ones,ones,2.062302183396277e-18,1.3448727348987032e-16,1.3448727348987032e-16,False,1.0,21904,1.0,54101.45826721259
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_0,gaussian,1.8603802621346274e-19,1.294208170280071e-16,1.2942081702800708e-16,False,1.0,21904,1.7778830965772277,56219.37630488675
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_1,gaussian,4.931993978571665e-19,1.144001117011774e-16,1.144001117011774e-16,False,1.0,21904,2.1507540984291844,31800.48299773007
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_2,gaussian,2.6808203927781965e-19,1.2100842568372582e-16,1.210084256837258e-16,False,1.0,21904,2.149812089904092,30063.84709607025
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_3,gaussian,8.832900180822054e-18,1.5074005145155147e-16,2.323909126544752e-16,False,1.0,21904,1.9086954573571853,4525.147893749611
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_4,gaussian,2.269469639348202e-19,1.457573016949668e-16,1.457573016949668e-16,False,1.0,21904,1.2698355635513552,24959.153090697877
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_5,gaussian,7.913893130502203e-19,2.756889069485644e-16,1.378444534742822e-16,False,1.0,21904,2.9609183092020572,13195.956440026275
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_6,gaussian,4.995326993624279e-19,1.0560461294269413e-16,5.280230647134707e-17,False,1.0,21904,2.4274254580579595,34449.0520415604
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_7,gaussian,1.6140096228772673e-18,3.369634128221802e-16,2.246422752147868e-16,False,1.0,21904,2.477628093102859,32389.084410878055
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_8,gaussian,7.690585853376556e-19,1.1465410945850992e-16,1.1465410945850992e-16,False,1.0,21904,2.650301397997668,63460.06827445108
CKT_0091,12,4389.5114738131515,1.5421316305241335,gaussian_9,gaussian,4.347454346232008e-19,3.0242966710106616e-16,3.0242966710106616e-16,False,1.0,21904,1.3374361912488846,48116.69228040345
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_0,wide,1.200230253462059e-17,1.123187651728241e-16,2.807969129320603e-17,False,1.0,21904,20163537.141772695,33963133940.756485
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_1,wide,1.7586024285052005e-19,1.749794435000877e-16,2.1872430437510962e-17,False,1.0,21904,977153.0692435142,10900415469.726557
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_2,wide,4.947386781029704e-17,7.189741712320476e-16,1.7974354280801177e-16,False,1.0,21904,19324723.02671187,1326437519.6844923
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_3,wide,5.0282682383554447e-17,7.476496552136776e-16,1.8691241380341924e-16,False,1.0,21904,16616.42749227744,4982668.382823279
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_4,wide,3.283894130960408e-18,1.2598696754546894e-16,1.2598696754546894e-16,False,1.0,21904,68.52375828197297,115503.33746317877
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_5,wide,1.903685719118823e-19,4.0934787809550096e-16,2.0467393904775038e-16,False,1.0,21904,35423537.54585493,596413559381.0066
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_6,wide,2.2379766683770994e-17,5.660396881792015e-16,1.8867989605973374e-16,False,1.0,21904,5537833.769291633,1263614110.8858895
CKT_0091,12,4389.5114738131515,1.5421316305241335,wide_7,wide,1.884909103179283e-20,1.2510954935787683e-17,1.2510954935787683e-17,False,1.0,21904,195791.51509248925,4764196264.898299
