K,circuit,dtype,eta,frac_finite,frac_onehot,frac_tied,fwd_rel_err,max_entropy,mean_entropy,n_free,n_lookups,pred_unchanged,pred_v,prune,prune_nz,quant,selector_hit
10000.0,CKT_0055,f64,8.135853032407116e-18,1.0,0.18693877551020407,0.8130612244897959,3.3944373885108255e-17,3.891820298110628,2.4487666831727806,7,9800,True,0.2,0.0,False,,1.0
10000.0,CKT_0055,f32,7.821634624444677e-09,1.0,0.18693877551020407,0.8130612244897959,2.2762746957192595e-08,3.891820238859841,2.448766704127908,7,9800,True,0.2,0.0,False,,1.0
10000.0,CKT_0055,bf16,0.07324603166735325,1.0,0.18061224489795918,0.8193877551020409,4.490579892347201,3.8886426457251124,2.4552259807942987,7,9800,False,7.05,0.0,False,,0.9943877551020408
10000.0,CKT_0055,f16,inf,0.027346938775510202,0.01,0.017959183673469388,inf,1.3862943611198906,0.017292720951456803,7,9800,False,0.0,0.0,False,,0.7201020408163266
10000.0,CKT_0055,f64,1.0,1.0,0.02040816326530612,0.9795918367346939,1.0,3.891820298110628,2.9503213050274475,7,9800,False,0.0,0.0,False,per_tensor_int8,0.8868367346938776
10000.0,CKT_0055,f64,1.0,1.0,0.18693877551020407,0.8130612244897959,1.0,3.891820298110628,2.4487666831727806,7,9800,False,0.0,0.0,False,per_channel_int8,0.9313265306122449
10000.0,CKT_0055,f64,8.135853032407116e-18,1.0,0.18693877551020407,0.8130612244897959,3.3944373885108255e-17,3.891820298110628,2.4487666831727806,7,9800,True,0.2,0.1,False,,1.0
10000.0,CKT_0055,f64,1.0,1.0,0.18693877551020407,0.8130612244897959,1.0,3.891820298110628,2.4487666831727806,7,9800,False,0.0,0.1,True,,0.9186734693877551
10000.0,CKT_0055,f64,8.135853032407116e-18,1.0,0.18693877551020407,0.8130612244897959,3.3944373885108255e-17,3.891820298110628,2.4487666831727806,7,9800,True,0.2,0.5,False,,1.0
10000.0,CKT_0055,f64,1.0,1.0,0.02040816326530612,0.9795918367346939,1.0,3.891820298110628,2.9503213050274475,7,9800,False,0.0,0.5,True,,0.8868367346938776
10000.0,CKT_0055,f64,8.135853032407116e-18,1.0,0.18693877551020407,0.8130612244897959,3.3944373885108255e-17,3.891820298110628,2.4487666831727806,7,9800,True,0.2,0.9,False,,1.0
10000.0,CKT_0055,f64,1.0,1.0,0.02040816326530612,0.9795918367346939,1.0,3.891820298110628,2.9503213050274475,7,9800,False,0.0,0.9,True,,0.8868367346938776
10000000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.0,False,,1.0
10000000000.0,CKT_0058,f32,0.8923109185811526,1.0,0.1811502177068215,0.8188497822931785,0.9737759896554673,3.9512438285238236,2.5105105470716316,8,11024,True,3.3,0.0,False,,1.0
10000000000.0,CKT_0058,bf16,0.9613595628450027,1.0,0.17779390420899854,0.8222060957910015,0.9911090114459635,3.959885653063608,2.514333603425753,8,11024,False,3.2,0.0,False,,0.9967343976777939
10000000000.0,CKT_0058,f16,inf,0.07402031930333818,0.004626269956458636,0.06939404934687954,inf,2.772588722239781,0.14188151884175607,8,11024,False,0.0,0.0,False,,0.7745827285921626
10000000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.0,False,per_tensor_int8,0.8994920174165457
10000000000.0,CKT_0058,f64,1.0,1.0,0.1811502177068215,0.8188497822931785,1.0,3.951243718581428,2.5105105248226547,8,11024,False,0.0,0.0,False,per_channel_int8,0.9386792452830188
10000000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.1,False,,1.0
10000000000.0,CKT_0058,f64,1.0,1.0,0.1811502177068215,0.8188497822931785,1.0,3.951243718581428,2.5105105248226547,8,11024,False,0.0,0.1,True,,0.9265239477503628
10000000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.5,False,,1.0
10000000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.5,True,,0.8994920174165457
10000000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.9,False,,1.0
10000000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.9,True,,0.8994920174165457
100000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.0,False,,1.0
100000000.0,CKT_0058,f32,0.8923109185811526,1.0,0.18577648766328012,0.8142235123367199,0.9737759896554673,3.9512438285238236,2.496326871664447,8,11024,True,3.3,0.0,False,,1.0
100000000.0,CKT_0058,bf16,0.9613523799673581,1.0,0.18514150943396226,0.8148584905660378,0.9911090114459635,3.959885653063608,2.4978546680005493,8,11024,False,3.2,0.0,False,,0.999455732946299
100000000.0,CKT_0058,f16,inf,0.07256894049346879,0.0045355587808417995,0.06803338171262699,inf,2.772588722239781,0.13909952827623143,8,11024,False,0.0,0.0,False,,0.7724056603773585
100000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.0,False,per_tensor_int8,0.8948657474600871
100000000.0,CKT_0058,f64,1.0,1.0,0.18577648766328012,0.8142235123367199,1.0,3.951243718581428,2.496326849541171,8,11024,False,0.0,0.0,False,per_channel_int8,0.9386792452830188
100000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.1,False,,1.0
100000000.0,CKT_0058,f64,1.0,1.0,0.18577648766328012,0.8142235123367199,1.0,3.951243718581428,2.496326849541171,8,11024,False,0.0,0.1,True,,0.9265239477503628
100000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.5,False,,1.0
100000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.5,True,,0.8948657474600871
100000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.9,False,,1.0
100000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.9,True,,0.8948657474600871
1000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.0,False,,1.0
1000000.0,CKT_0058,f32,0.8923109185811526,1.0,0.18577648766328012,0.8142235123367199,0.9737759896554673,3.9512438285238236,2.496326871664447,8,11024,True,3.3,0.0,False,,1.0
1000000.0,CKT_0058,bf16,0.9613523799673581,1.0,0.18205732946298983,0.8179426705370102,0.9911090114459635,3.959885653063608,2.500791285145154,8,11024,False,3.2,0.0,False,,0.9962808417997098
1000000.0,CKT_0058,f16,inf,0.07256894049346879,0.0045355587808417995,0.06803338171262699,inf,2.772588722239781,0.13909952827623143,8,11024,False,0.0,0.0,False,,0.7724056603773585
1000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.0,False,per_tensor_int8,0.8948657474600871
1000000.0,CKT_0058,f64,1.0,1.0,0.18577648766328012,0.8142235123367199,1.0,3.951243718581428,2.496326849541171,8,11024,False,0.0,0.0,False,per_channel_int8,0.9386792452830188
1000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.1,False,,1.0
1000000.0,CKT_0058,f64,1.0,1.0,0.18577648766328012,0.8142235123367199,1.0,3.951243718581428,2.496326849541171,8,11024,False,0.0,0.1,True,,0.9265239477503628
1000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.5,False,,1.0
1000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.5,True,,0.8948657474600871
1000000.0,CKT_0058,f64,0.8923109176174708,1.0,0.18577648766328012,0.8142235123367199,0.9737759893993735,3.951243718581428,2.496326849541171,8,11024,True,3.3,0.9,False,,1.0
1000000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.9,True,,0.8948657474600871
10000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.0,False,,1.0
10000.0,CKT_0058,f32,0.8923109185811526,1.0,0.1811502177068215,0.8188497822931785,0.9737759896554673,3.9512438285238236,2.5105105470716316,8,11024,True,3.3,0.0,False,,1.0
10000.0,CKT_0058,bf16,0.9613523799673581,1.0,0.1778846153846154,0.8221153846153846,0.9911090114459635,3.959885653063608,2.514702720685169,8,11024,False,3.2,0.0,False,,0.9967343976777939
10000.0,CKT_0058,f16,inf,0.08145863570391872,0.009343251088534107,0.07265965166908563,inf,2.772588722239781,0.1437678047104787,8,11024,False,0.0,0.0,False,,0.7755805515239478
10000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.0,False,per_tensor_int8,0.8994920174165457
10000.0,CKT_0058,f64,1.0,1.0,0.1811502177068215,0.8188497822931785,1.0,3.951243718581428,2.5105105248226547,8,11024,False,0.0,0.0,False,per_channel_int8,0.9386792452830188
10000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.1,False,,1.0
10000.0,CKT_0058,f64,1.0,1.0,0.1811502177068215,0.8188497822931785,1.0,3.951243718581428,2.5105105248226547,8,11024,False,0.0,0.1,True,,0.9265239477503628
10000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.5,False,,1.0
10000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.5,True,,0.8994920174165457
10000.0,CKT_0058,f64,0.8923109176174708,1.0,0.1811502177068215,0.8188497822931785,0.9737759893993735,3.951243718581428,2.5105105248226547,8,11024,True,3.3,0.9,False,,1.0
10000.0,CKT_0058,f64,1.0,1.0,0.019230769230769232,0.9807692307692307,1.0,3.951243718581428,3.0069391596745922,8,11024,False,0.0,0.9,True,,0.8994920174165457
10000000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,,1.0
10000000000.0,CKT_0119,f32,1.0572870904897609e-08,1.0,0.18128654970760233,0.8187134502923976,7.963842835922622e-08,4.043051290507048,2.5788866947651834,9,12996,True,0.0,0.0,False,,1.0
10000000000.0,CKT_0119,bf16,0.08181271918448077,1.0,0.17159125884887658,0.8284087411511234,9.392557688062269,4.04899282123396,2.589851860436845,9,12996,False,9.5,0.0,False,,0.9914589104339797
10000000000.0,CKT_0119,f16,inf,0.03385657125269314,0.004232071406586642,0.029624499846106496,inf,2.0794415416798357,0.044876909250373485,9,12996,True,0.0,0.0,False,,0.7310710987996306
10000000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.0,False,per_tensor_int8,0.8961218836565097
10000000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,per_channel_int8,0.9265927977839336
10000000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,False,,1.0
10000000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,True,,0.9158202523853494
10000000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.5,False,,1.0
10000000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.5,True,,0.8961218836565097
10000000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.9,False,,1.0
10000000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.9,True,,0.8961218836565097
100000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,,1.0
100000000.0,CKT_0119,f32,1.0572870904897609e-08,1.0,0.18128654970760233,0.8187134502923976,7.963842835922622e-08,4.043051290507048,2.5788866947651834,9,12996,True,0.0,0.0,False,,1.0
100000000.0,CKT_0119,bf16,0.03811684456105955,1.0,0.17259156663588796,0.8274084333641121,9.392557688062269,4.04899282123396,2.589335212606532,9,12996,False,14.2,0.0,False,,0.9917666974453678
100000000.0,CKT_0119,f16,inf,0.03385657125269314,0.004232071406586642,0.029624499846106496,inf,2.0794415416798357,0.044876909250373485,9,12996,True,0.0,0.0,False,,0.7310710987996306
100000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.0,False,per_tensor_int8,0.8961218836565097
100000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,per_channel_int8,0.9265927977839336
100000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,False,,1.0
100000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,True,,0.9158202523853494
100000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.5,False,,1.0
100000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.5,True,,0.8961218836565097
100000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.9,False,,1.0
100000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.9,True,,0.8961218836565097
1000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,,1.0
1000000.0,CKT_0119,f32,1.0572870904897609e-08,1.0,0.18128654970760233,0.8187134502923976,7.963842835922622e-08,4.043051290507048,2.5788866947651834,9,12996,True,0.0,0.0,False,,1.0
1000000.0,CKT_0119,bf16,0.048522328315579503,1.0,0.17351492767005233,0.8264850723299477,9.392557688062269,4.04899282123396,2.5874732420755913,9,12996,False,20.75,0.0,False,,0.9933825792551554
1000000.0,CKT_0119,f16,inf,0.03385657125269314,0.004232071406586642,0.029624499846106496,inf,2.0794415416798357,0.044876909250373485,9,12996,True,0.0,0.0,False,,0.7310710987996306
1000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.0,False,per_tensor_int8,0.8961218836565097
1000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,per_channel_int8,0.9265927977839336
1000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,False,,1.0
1000000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,True,,0.9158202523853494
1000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.5,False,,1.0
1000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.5,True,,0.8961218836565097
1000000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.9,False,,1.0
1000000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.9,True,,0.8961218836565097
10000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,,1.0
10000.0,CKT_0119,f32,1.0572870904897609e-08,1.0,0.18128654970760233,0.8187134502923976,7.963842835922622e-08,4.043051290507048,2.5788866947651834,9,12996,True,0.0,0.0,False,,1.0
10000.0,CKT_0119,bf16,0.06422063991803477,1.0,0.17205293936595875,0.8279470606340412,9.392557688062269,4.04899282123396,2.58940976829459,9,12996,False,23.85,0.0,False,,0.9915358571868267
10000.0,CKT_0119,f16,inf,0.04078177900892582,0.008541089566020314,0.03270236995998769,inf,2.0794415416798357,0.04669031369320498,9,12996,True,0.0,0.0,False,,0.731917513080948
10000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.0,False,per_tensor_int8,0.8961218836565097
10000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.0,False,per_channel_int8,0.9265927977839336
10000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,False,,1.0
10000.0,CKT_0119,f64,1.0,1.0,0.18128654970760233,0.8187134502923976,1.0,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.1,True,,0.9158202523853494
10000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.5,False,,1.0
10000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.5,True,,0.8961218836565097
10000.0,CKT_0119,f64,2.866082437013923e-17,1.0,0.18128654970760233,0.8187134502923976,1.7573391543456691e-16,4.043051267834549,2.57888667261692,9,12996,True,0.0,0.9,False,,1.0
10000.0,CKT_0119,f64,1.0,1.0,0.017543859649122806,0.9824561403508771,1.0,4.043051267834549,3.094664007140304,9,12996,True,0.0,0.9,True,,0.8961218836565097
10000000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.1763975155279503,0.8236024844720496,1.2155198183262834e-16,4.23410650459726,2.7395749641693716,11,19320,True,5.0,0.0,False,,1.0
10000000000.0,CKT_0062,f32,3.990070823748724e-09,1.0,0.1763975155279503,0.8236024844720496,2.4998891952885916e-08,4.234106564837187,2.739574984526288,11,19320,True,5.0,0.0,False,,1.0
10000000000.0,CKT_0062,bf16,0.12462431278489154,1.0,0.16759834368530022,0.8324016563146998,7.279731994299293,4.2279854933943,2.751339764272126,11,19320,False,23.95,0.0,False,,0.9924430641821946
10000000000.0,CKT_0062,f16,inf,0.020807453416149067,0.0034679089026915114,0.017339544513457556,inf,1.79156613877164,0.022814973716066906,11,19320,False,0.0,0.0,False,,0.7218426501035197
10000000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.0,False,per_tensor_int8,0.8987060041407867
10000000000.0,CKT_0062,f64,0.9999959602643796,1.0,0.1763975155279503,0.8236024844720496,1.0,4.23410650459726,2.7395749641693716,11,19320,False,0.0,0.0,False,per_channel_int8,0.9253623188405797
10000000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.1763975155279503,0.8236024844720496,1.2155198183262834e-16,4.23410650459726,2.7395749641693716,11,19320,True,5.0,0.1,False,,1.0
10000000000.0,CKT_0062,f64,1.0,1.0,0.1763975155279503,0.8236024844720496,1.0,4.23410650459726,2.7395749641693716,11,19320,False,0.0,0.1,True,,0.9156832298136646
10000000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.1763975155279503,0.8236024844720496,1.2155198183262834e-16,4.23410650459726,2.7395749641693716,11,19320,True,5.0,0.5,False,,1.0
10000000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.5,True,,0.8987060041407867
10000000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.1763975155279503,0.8236024844720496,1.2155198183262834e-16,4.23410650459726,2.7395749641693716,11,19320,True,5.0,0.9,False,,1.0
10000000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.9,True,,0.8987060041407867
100000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.17991718426501035,0.8200828157349896,1.2155198183262834e-16,4.23410650459726,2.727867378852408,11,19320,True,5.0,0.0,False,,1.0
100000000.0,CKT_0062,f32,3.990070823748724e-09,1.0,0.17991718426501035,0.8200828157349896,2.4998891952885916e-08,4.234106564837187,2.727867399122329,11,19320,True,5.0,0.0,False,,1.0
100000000.0,CKT_0062,bf16,0.22627448006694134,1.0,0.17287784679089027,0.8271221532091098,9.127769653694468,4.2279854933943,2.7378657856193254,11,19320,False,23.85,0.0,False,,0.9932194616977226
100000000.0,CKT_0062,f16,inf,0.020807453416149067,0.0034679089026915114,0.017339544513457556,inf,1.79156613877164,0.022814973716066906,11,19320,False,0.0,0.0,False,,0.7183229813664597
100000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.0,False,per_tensor_int8,0.8951863354037267
100000000.0,CKT_0062,f64,1.0,1.0,0.17991718426501035,0.8200828157349896,1.0,4.23410650459726,2.727867378852408,11,19320,False,0.0,0.0,False,per_channel_int8,0.9253623188405797
100000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.17991718426501035,0.8200828157349896,1.2155198183262834e-16,4.23410650459726,2.727867378852408,11,19320,True,5.0,0.1,False,,1.0
100000000.0,CKT_0062,f64,1.0,1.0,0.17991718426501035,0.8200828157349896,1.0,4.23410650459726,2.727867378852408,11,19320,False,0.0,0.1,True,,0.9156832298136646
100000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.17991718426501035,0.8200828157349896,1.2155198183262834e-16,4.23410650459726,2.727867378852408,11,19320,True,5.0,0.5,False,,1.0
100000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.5,True,,0.8951863354037267
100000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.17991718426501035,0.8200828157349896,1.2155198183262834e-16,4.23410650459726,2.727867378852408,11,19320,True,5.0,0.9,False,,1.0
100000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.9,True,,0.8951863354037267
1000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.18343685300207038,0.8165631469979296,1.2155198183262834e-16,4.23410650459726,2.716159793535445,11,19320,True,5.0,0.0,False,,1.0
1000000.0,CKT_0062,f32,3.990070823748724e-09,1.0,0.18343685300207038,0.8165631469979296,2.4998891952885916e-08,4.234106564837187,2.7161598137183702,11,19320,True,5.0,0.0,False,,1.0
1000000.0,CKT_0062,bf16,0.04686275159473335,1.0,0.17531055900621118,0.8246894409937888,10.77003403395718,4.2279854933943,2.7268207314016637,11,19320,False,23.85,0.0,False,,0.9930124223602484
1000000.0,CKT_0062,f16,inf,0.020807453416149067,0.0034679089026915114,0.017339544513457556,inf,1.79156613877164,0.022814973716066906,11,19320,False,0.0,0.0,False,,0.7148033126293996
1000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.0,False,per_tensor_int8,0.8916666666666667
1000000.0,CKT_0062,f64,1.0,1.0,0.18343685300207038,0.8165631469979296,1.0,4.23410650459726,2.716159793535445,11,19320,False,0.0,0.0,False,per_channel_int8,0.9253623188405797
1000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.18343685300207038,0.8165631469979296,1.2155198183262834e-16,4.23410650459726,2.716159793535445,11,19320,True,5.0,0.1,False,,1.0
1000000.0,CKT_0062,f64,1.0,1.0,0.18343685300207038,0.8165631469979296,1.0,4.23410650459726,2.716159793535445,11,19320,False,0.0,0.1,True,,0.9156832298136646
1000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.18343685300207038,0.8165631469979296,1.2155198183262834e-16,4.23410650459726,2.716159793535445,11,19320,True,5.0,0.5,False,,1.0
1000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.5,True,,0.8916666666666667
1000000.0,CKT_0062,f64,3.2683492876123815e-17,1.0,0.18343685300207038,0.8165631469979296,1.2155198183262834e-16,4.23410650459726,2.716159793535445,11,19320,True,5.0,0.9,False,,1.0
1000000.0,CKT_0062,f64,1.0,1.0,0.014492753623188406,0.9855072463768116,1.0,4.23410650459726,3.278123888749675,11,19320,False,0.0,0.9,True,,0.8916666666666667
10000.0,CKT_0062,f64,5.027800014952543e-17,1.0,0.17287784679089027,0.8271221532091098,1.2155198183262834e-16,4.23410650459726,2.751282549486335,11,19320,True,5.0,0.0,False,,1.0
