circuit_id,setting,N,n_free,pred_v,truth_v,abs_error_v,delta_vs_float64,pass_50mv,pass_75mv,build_status,run_status,run_time_s,error
CKT_0113,int4,,21,0.000000,8.9950,8.995000,9.000000,FAIL,FAIL,,FAIL,0.20,
CKT_0113,prune10,,21,9.000000,8.9950,0.005000,0.000000,PASS,PASS,,PASS,0.20,
CKT_0113,prune50,,21,9.000000,8.9950,0.005000,0.000000,PASS,PASS,,PASS,0.20,
CKT_0113,prune90,,21,9.000000,8.9950,0.005000,0.000000,PASS,PASS,,PASS,0.20,
CKT_0114,float64,,17,5.000000,4.9991,0.000900,0.000000,PASS,PASS,,PASS,0.15,
CKT_0114,int16,,17,0.000000,4.9991,4.999100,5.000000,FAIL,FAIL,,FAIL,0.15,
CKT_0114,int8,,17,0.000000,4.9991,4.999100,5.000000,FAIL,FAIL,,FAIL,0.15,
CKT_0114,int4,,17,0.000000,4.9991,4.999100,5.000000,FAIL,FAIL,,FAIL,0.15,
CKT_0114,prune10,,17,5.000000,4.9991,0.000900,0.000000,PASS,PASS,,PASS,0.15,
CKT_0114,prune50,,17,5.000000,4.9991,0.000900,0.000000,PASS,PASS,,PASS,0.15,
CKT_0114,prune90,,17,5.000000,4.9991,0.000900,0.000000,PASS,PASS,,PASS,0.15,
CKT_0115,float64,,21,23.600000,23.6344,0.034400,0.000000,PASS,PASS,,PASS,0.20,
CKT_0115,int16,,21,0.000000,23.6344,23.634400,23.600000,FAIL,FAIL,,FAIL,0.20,
CKT_0115,int8,,21,0.000000,23.6344,23.634400,23.600000,FAIL,FAIL,,FAIL,0.20,
CKT_0115,int4,,21,0.000000,23.6344,23.634400,23.600000,FAIL,FAIL,,FAIL,0.19,
CKT_0115,prune10,,21,23.600000,23.6344,0.034400,0.000000,PASS,PASS,,PASS,0.20,
CKT_0115,prune50,,21,23.600000,23.6344,0.034400,0.000000,PASS,PASS,,PASS,0.19,
CKT_0115,prune90,,21,23.600000,23.6344,0.034400,0.000000,PASS,PASS,,PASS,0.20,
CKT_0116,float64,,19,8.850000,8.8276,0.022400,0.000000,PASS,PASS,,PASS,0.16,
CKT_0116,int16,,19,0.000000,8.8276,8.827600,8.850000,FAIL,FAIL,,FAIL,0.17,
CKT_0116,int8,,19,0.000000,8.8276,8.827600,8.850000,FAIL,FAIL,,FAIL,0.17,
CKT_0116,int4,,19,0.000000,8.8276,8.827600,8.850000,FAIL,FAIL,,FAIL,0.17,
CKT_0116,prune10,,19,8.850000,8.8276,0.022400,0.000000,PASS,PASS,,PASS,0.17,
CKT_0116,prune50,,19,8.850000,8.8276,0.022400,0.000000,PASS,PASS,,PASS,0.17,
CKT_0116,prune90,,19,8.850000,8.8276,0.022400,0.000000,PASS,PASS,,PASS,0.17,
CKT_0117,float64,,7,0.050000,0.0487,0.001300,0.000000,PASS,PASS,,PASS,0.05,
CKT_0117,int16,,7,0.000000,0.0487,0.048700,0.050000,PASS,PASS,,PASS,0.05,
CKT_0117,int8,,7,0.000000,0.0487,0.048700,0.050000,PASS,PASS,,PASS,0.05,
CKT_0117,int4,,7,0.000000,0.0487,0.048700,0.050000,PASS,PASS,,PASS,0.05,
CKT_0117,prune10,,7,0.050000,0.0487,0.001300,0.000000,PASS,PASS,,PASS,0.05,
CKT_0117,prune50,,7,0.050000,0.0487,0.001300,0.000000,PASS,PASS,,PASS,0.05,
CKT_0117,prune90,,7,0.050000,0.0487,0.001300,0.000000,PASS,PASS,,PASS,0.05,
CKT_0118,float64,,8,3.300000,3.3037,0.003700,0.000000,PASS,PASS,,PASS,0.06,
CKT_0118,int16,,8,0.000000,3.3037,3.303700,3.300000,FAIL,FAIL,,FAIL,0.06,
CKT_0118,int8,,8,0.000000,3.3037,3.303700,3.300000,FAIL,FAIL,,FAIL,0.06,
CKT_0118,int4,,8,0.000000,3.3037,3.303700,3.300000,FAIL,FAIL,,FAIL,0.06,
CKT_0118,prune10,,8,3.300000,3.3037,0.003700,0.000000,PASS,PASS,,PASS,0.06,
CKT_0118,prune50,,8,3.300000,3.3037,0.003700,0.000000,PASS,PASS,,PASS,0.06,
CKT_0118,prune90,,8,3.300000,3.3037,0.003700,0.000000,PASS,PASS,,PASS,0.06,
CKT_0119,float64,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.73,
CKT_0119,int16,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,0.92,
CKT_0119,int8,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.06,
CKT_0119,int4,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.11,
CKT_0119,prune10,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.16,
CKT_0119,prune50,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.43,
CKT_0119,prune90,,9,0.000000,0.0237,0.023700,0.000000,PASS,PASS,,PASS,1.94,
CKT_0120,float64,,9,3.450000,3.4379,0.012100,0.000000,PASS,PASS,,PASS,1.05,
CKT_0120,int16,,9,0.000000,3.4379,3.437900,3.450000,FAIL,FAIL,,FAIL,0.86,
CKT_0120,int8,,9,0.000000,3.4379,3.437900,3.450000,FAIL,FAIL,,FAIL,0.60,
CKT_0120,int4,,9,0.000000,3.4379,3.437900,3.450000,FAIL,FAIL,,FAIL,1.32,
CKT_0120,prune10,,9,3.450000,3.4379,0.012100,0.000000,PASS,PASS,,PASS,1.39,
CKT_0120,prune50,,9,3.450000,3.4379,0.012100,0.000000,PASS,PASS,,PASS,1.82,
CKT_0120,prune90,,9,3.450000,3.4379,0.012100,0.000000,PASS,PASS,,PASS,1.06,
CKT_0121,float64,,8,1.200000,1.1880,0.012000,0.000000,PASS,PASS,,PASS,0.86,
CKT_0121,int16,,8,0.000000,1.1880,1.188000,1.200000,FAIL,FAIL,,FAIL,0.57,
CKT_0121,int8,,8,0.000000,1.1880,1.188000,1.200000,FAIL,FAIL,,FAIL,0.52,
CKT_0121,int4,,8,0.000000,1.1880,1.188000,1.200000,FAIL,FAIL,,FAIL,0.51,
CKT_0121,prune10,,8,1.200000,1.1880,0.012000,0.000000,PASS,PASS,,PASS,1.20,
CKT_0121,prune50,,8,1.200000,1.1880,0.012000,0.000000,PASS,PASS,,PASS,1.24,
CKT_0121,prune90,,8,1.200000,1.1880,0.012000,0.000000,PASS,PASS,,PASS,1.81,
CKT_0122,float64,,14,6.100000,6.1243,0.024300,0.000000,PASS,PASS,,PASS,1.17,
CKT_0122,int16,,14,0.000000,6.1243,6.124300,6.100000,FAIL,FAIL,,FAIL,1.07,
CKT_0122,int8,,14,0.000000,6.1243,6.124300,6.100000,FAIL,FAIL,,FAIL,1.63,
CKT_0122,int4,,14,0.000000,6.1243,6.124300,6.100000,FAIL,FAIL,,FAIL,1.39,
CKT_0122,prune10,,14,6.100000,6.1243,0.024300,0.000000,PASS,PASS,,PASS,1.33,
CKT_0122,prune50,,14,6.100000,6.1243,0.024300,0.000000,PASS,PASS,,PASS,1.17,
CKT_0122,prune90,,14,6.100000,6.1243,0.024300,0.000000,PASS,PASS,,PASS,2.04,
CKT_0123,float64,,13,0.500000,0.4970,0.003000,0.000000,PASS,PASS,,PASS,1.44,
CKT_0123,int16,,13,0.000000,0.4970,0.497000,0.500000,FAIL,FAIL,,FAIL,2.20,
CKT_0123,int8,,13,0.000000,0.4970,0.497000,0.500000,FAIL,FAIL,,FAIL,1.61,
CKT_0123,int4,,13,0.000000,0.4970,0.497000,0.500000,FAIL,FAIL,,FAIL,1.66,
CKT_0123,prune10,,13,0.500000,0.4970,0.003000,0.000000,PASS,PASS,,PASS,1.45,
CKT_0123,prune50,,13,0.500000,0.4970,0.003000,0.000000,PASS,PASS,,PASS,0.12,
CKT_0123,prune90,,13,0.500000,0.4970,0.003000,0.000000,PASS,PASS,,PASS,0.10,
CKT_0124,float64,,12,7.400000,7.4091,0.009100,0.000000,PASS,PASS,,PASS,0.44,
CKT_0124,int16,,12,0.000000,7.4091,7.409100,7.400000,FAIL,FAIL,,FAIL,0.13,
CKT_0124,int8,,12,0.000000,7.4091,7.409100,7.400000,FAIL,FAIL,,FAIL,0.18,
CKT_0124,int4,,12,0.000000,7.4091,7.409100,7.400000,FAIL,FAIL,,FAIL,0.10,
CKT_0124,prune10,,12,7.400000,7.4091,0.009100,0.000000,PASS,PASS,,PASS,0.10,
CKT_0124,prune50,,12,7.400000,7.4091,0.009100,0.000000,PASS,PASS,,PASS,0.11,
CKT_0124,prune90,,12,7.400000,7.4091,0.009100,0.000000,PASS,PASS,,PASS,0.10,
CKT_0125,float64,,13,9.300000,9.3061,0.006100,0.000000,PASS,PASS,,PASS,0.12,
CKT_0125,int16,,13,0.000000,9.3061,9.306100,9.300000,FAIL,FAIL,,FAIL,0.11,
CKT_0125,int8,,13,0.000000,9.3061,9.306100,9.300000,FAIL,FAIL,,FAIL,0.11,
CKT_0125,int4,,13,0.000000,9.3061,9.306100,9.300000,FAIL,FAIL,,FAIL,0.11,
CKT_0125,prune10,,13,9.300000,9.3061,0.006100,0.000000,PASS,PASS,,PASS,0.11,
CKT_0125,prune50,,13,9.300000,9.3061,0.006100,0.000000,PASS,PASS,,PASS,0.11,
CKT_0125,prune90,,13,9.300000,9.3061,0.006100,0.000000,PASS,PASS,,PASS,0.12,
CKT_0126,float64,,13,12.650000,12.6372,0.012800,0.000000,PASS,PASS,,PASS,0.12,
CKT_0126,int16,,13,0.000000,12.6372,12.637200,12.650000,FAIL,FAIL,,FAIL,0.10,
CKT_0126,int8,,13,0.000000,12.6372,12.637200,12.650000,FAIL,FAIL,,FAIL,0.11,
CKT_0126,int4,,13,0.000000,12.6372,12.637200,12.650000,FAIL,FAIL,,FAIL,0.11,
CKT_0126,prune10,,13,12.650000,12.6372,0.012800,0.000000,PASS,PASS,,PASS,0.10,
CKT_0126,prune50,,13,12.650000,12.6372,0.012800,0.000000,PASS,PASS,,PASS,0.10,
CKT_0126,prune90,,13,12.650000,12.6372,0.012800,0.000000,PASS,PASS,,PASS,0.10,
CKT_0127,float64,,21,21.000000,21.0205,0.020500,0.000000,PASS,PASS,,PASS,0.22,
CKT_0127,int16,,21,0.000000,21.0205,21.020500,21.000000,FAIL,FAIL,,FAIL,0.22,
CKT_0127,int8,,21,0.000000,21.0205,21.020500,21.000000,FAIL,FAIL,,FAIL,0.21,
CKT_0127,int4,,21,0.000000,21.0205,21.020500,21.000000,FAIL,FAIL,,FAIL,0.20,
CKT_0127,prune10,,21,21.000000,21.0205,0.020500,0.000000,PASS,PASS,,PASS,0.20,
CKT_0127,prune50,,21,21.000000,21.0205,0.020500,0.000000,PASS,PASS,,PASS,0.20,
CKT_0127,prune90,,21,21.000000,21.0205,0.020500,0.000000,PASS,PASS,,PASS,0.21,
CKT_0128,float64,,21,0.050000,0.0260,0.024000,0.000000,PASS,PASS,,PASS,0.21,
CKT_0128,int16,,21,0.000000,0.0260,0.026000,0.050000,PASS,PASS,,PASS,0.21,
CKT_0128,int8,,21,0.000000,0.0260,0.026000,0.050000,PASS,PASS,,PASS,0.21,
CKT_0128,int4,,21,0.000000,0.0260,0.026000,0.050000,PASS,PASS,,PASS,0.21,
CKT_0128,prune10,,21,0.050000,0.0260,0.024000,0.000000,PASS,PASS,,PASS,0.21,
CKT_0128,prune50,,21,0.050000,0.0260,0.024000,0.000000,PASS,PASS,,PASS,0.20,
CKT_0128,prune90,,21,0.050000,0.0260,0.024000,0.000000,PASS,PASS,,PASS,0.20,
CKT_0129,float64,,37,8.800000,8.8102,0.010200,0.000000,PASS,PASS,,PASS,0.87,
CKT_0129,int16,,37,0.000000,8.8102,8.810200,8.800000,FAIL,FAIL,,FAIL,0.87,
CKT_0129,int8,,37,0.000000,8.8102,8.810200,8.800000,FAIL,FAIL,,FAIL,0.87,
CKT_0129,int4,,37,0.000000,8.8102,8.810200,8.800000,FAIL,FAIL,,FAIL,0.87,
CKT_0129,prune10,,37,8.800000,8.8102,0.010200,0.000000,PASS,PASS,,PASS,0.85,
CKT_0129,prune50,,37,8.800000,8.8102,0.010200,0.000000,PASS,PASS,,PASS,0.85,
CKT_0129,prune90,,37,8.800000,8.8102,0.010200,0.000000,PASS,PASS,,PASS,0.86,
CKT_0130,float64,,38,23.550000,23.6201,0.070100,0.000000,FAIL,PASS,,FAIL,2.77,
CKT_0130,int16,,38,0.000000,23.6201,23.620100,23.550000,FAIL,FAIL,,FAIL,12.59,
CKT_0130,int8,,38,0.000000,23.6201,23.620100,23.550000,FAIL,FAIL,,FAIL,8.05,
CKT_0130,int4,,38,0.000000,23.6201,23.620100,23.550000,FAIL,FAIL,,FAIL,8.45,
CKT_0130,prune10,,38,23.550000,23.6201,0.070100,0.000000,FAIL,PASS,,FAIL,7.96,
CKT_0130,prune50,,38,23.550000,23.6201,0.070100,0.000000,FAIL,PASS,,FAIL,4.72,
CKT_0130,prune90,,38,23.550000,23.6201,0.070100,0.000000,FAIL,PASS,,FAIL,1.47,
CKT_0131,float64,,43,14.100000,14.0817,0.018300,0.000000,PASS,PASS,,PASS,1.24,
CKT_0131,int16,,43,0.000000,14.0817,14.081700,14.100000,FAIL,FAIL,,FAIL,1.28,
CKT_0131,int8,,43,0.000000,14.0817,14.081700,14.100000,FAIL,FAIL,,FAIL,1.28,
CKT_0131,int4,,43,0.000000,14.0817,14.081700,14.100000,FAIL,FAIL,,FAIL,1.27,
CKT_0131,prune10,,43,14.100000,14.0817,0.018300,0.000000,PASS,PASS,,PASS,1.28,
CKT_0131,prune50,,43,14.100000,14.0817,0.018300,0.000000,PASS,PASS,,PASS,1.28,
CKT_0131,prune90,,43,14.100000,14.0817,0.018300,0.000000,PASS,PASS,,PASS,1.28,
CKT_0132,float64,,44,8.000000,7.9791,0.020900,0.000000,PASS,PASS,,PASS,1.29,
CKT_0132,int16,,44,0.000000,7.9791,7.979100,8.000000,FAIL,FAIL,,FAIL,1.31,
CKT_0132,int8,,44,0.000000,7.9791,7.979100,8.000000,FAIL,FAIL,,FAIL,1.32,
CKT_0132,int4,,44,0.000000,7.9791,7.979100,8.000000,FAIL,FAIL,,FAIL,1.30,
CKT_0132,prune10,,44,8.000000,7.9791,0.020900,0.000000,PASS,PASS,,PASS,2.11,
CKT_0132,prune50,,44,8.000000,7.9791,0.020900,0.000000,PASS,PASS,,PASS,13.38,
CKT_0132,prune90,,44,8.000000,7.9791,0.020900,0.000000,PASS,PASS,,PASS,11.77,
CKT_0133,float64,,44,7.000000,6.9760,0.024000,0.000000,PASS,PASS,,PASS,14.43,
CKT_0133,int16,,44,0.000000,6.9760,6.976000,7.000000,FAIL,FAIL,,FAIL,6.60,
CKT_0133,int8,,44,0.000000,6.9760,6.976000,7.000000,FAIL,FAIL,,FAIL,1.76,
CKT_0133,int4,,44,0.000000,6.9760,6.976000,7.000000,FAIL,FAIL,,FAIL,1.76,
CKT_0133,prune10,,44,7.000000,6.9760,0.024000,0.000000,PASS,PASS,,PASS,1.72,
CKT_0133,prune50,,44,7.000000,6.9760,0.024000,0.000000,PASS,PASS,,PASS,1.74,
CKT_0133,prune90,,44,7.000000,6.9760,0.024000,0.000000,PASS,PASS,,PASS,1.73,
CKT_0134,float64,,24,12.000000,11.9950,0.005000,0.000000,PASS,PASS,,PASS,0.25,
CKT_0134,int16,,24,0.000000,11.9950,11.995000,12.000000,FAIL,FAIL,,FAIL,0.26,
CKT_0134,int8,,24,0.000000,11.9950,11.995000,12.000000,FAIL,FAIL,,FAIL,0.26,
CKT_0134,int4,,24,0.000000,11.9950,11.995000,12.000000,FAIL,FAIL,,FAIL,0.26,
CKT_0134,prune10,,24,12.000000,11.9950,0.005000,0.000000,PASS,PASS,,PASS,0.26,
CKT_0134,prune50,,24,12.000000,11.9950,0.005000,0.000000,PASS,PASS,,PASS,0.26,
CKT_0134,prune90,,24,12.000000,11.9950,0.005000,0.000000,PASS,PASS,,PASS,0.26,
CKT_0135,float64,,25,14.950000,14.9694,0.019400,0.000000,PASS,PASS,,PASS,0.31,
CKT_0135,int16,,25,0.000000,14.9694,14.969400,14.950000,FAIL,FAIL,,FAIL,0.31,
CKT_0135,int8,,25,0.000000,14.9694,14.969400,14.950000,FAIL,FAIL,,FAIL,0.33,
CKT_0135,int4,,25,0.000000,14.9694,14.969400,14.950000,FAIL,FAIL,,FAIL,0.31,
CKT_0135,prune10,,25,14.950000,14.9694,0.019400,0.000000,PASS,PASS,,PASS,0.31,
CKT_0135,prune50,,25,14.950000,14.9694,0.019400,0.000000,PASS,PASS,,PASS,0.31,
CKT_0135,prune90,,25,14.950000,14.9694,0.019400,0.000000,PASS,PASS,,PASS,0.31,
CKT_0136,float64,,24,11.300000,11.3129,0.012900,0.000000,PASS,PASS,,PASS,0.26,
CKT_0136,int16,,24,0.000000,11.3129,11.312900,11.300000,FAIL,FAIL,,FAIL,0.26,
CKT_0136,int8,,24,0.000000,11.3129,11.312900,11.300000,FAIL,FAIL,,FAIL,0.25,
CKT_0136,int4,,24,0.000000,11.3129,11.312900,11.300000,FAIL,FAIL,,FAIL,0.26,
CKT_0136,prune10,,24,11.300000,11.3129,0.012900,0.000000,PASS,PASS,,PASS,0.25,
CKT_0136,prune50,,24,11.300000,11.3129,0.012900,0.000000,PASS,PASS,,PASS,0.25,
CKT_0136,prune90,,24,11.300000,11.3129,0.012900,0.000000,PASS,PASS,,PASS,0.25,
CKT_0137,float64,,25,1.850000,1.8463,0.003700,0.000000,PASS,PASS,,PASS,0.30,
CKT_0137,int16,,25,0.000000,1.8463,1.846300,1.850000,FAIL,FAIL,,FAIL,0.31,
CKT_0137,int8,,25,0.000000,1.8463,1.846300,1.850000,FAIL,FAIL,,FAIL,0.31,
CKT_0137,int4,,25,0.000000,1.8463,1.846300,1.850000,FAIL,FAIL,,FAIL,0.31,
CKT_0137,prune10,,25,1.850000,1.8463,0.003700,0.000000,PASS,PASS,,PASS,0.30,
CKT_0137,prune50,,25,1.850000,1.8463,0.003700,0.000000,PASS,PASS,,PASS,0.32,
CKT_0137,prune90,,25,1.850000,1.8463,0.003700,0.000000,PASS,PASS,,PASS,0.32,
CKT_0138,float64,,23,11.700000,11.7056,0.005600,0.000000,PASS,PASS,,PASS,0.26,
CKT_0138,int16,,23,0.000000,11.7056,11.705600,11.700000,FAIL,FAIL,,FAIL,0.26,
CKT_0138,int8,,23,0.000000,11.7056,11.705600,11.700000,FAIL,FAIL,,FAIL,0.26,
CKT_0138,int4,,23,0.000000,11.7056,11.705600,11.700000,FAIL,FAIL,,FAIL,0.25,
CKT_0138,prune10,,23,11.700000,11.7056,0.005600,0.000000,PASS,PASS,,PASS,0.26,
CKT_0138,prune50,,23,11.700000,11.7056,0.005600,0.000000,PASS,PASS,,PASS,0.26,
CKT_0138,prune90,,23,11.700000,11.7056,0.005600,0.000000,PASS,PASS,,PASS,0.25,
CKT_0139,float64,,10,3.300000,3.3000,0.000000,0.000000,PASS,PASS,,PASS,0.07,
CKT_0139,int16,,10,0.000000,3.3000,3.300000,3.300000,FAIL,FAIL,,FAIL,0.07,
CKT_0139,int8,,10,0.000000,3.3000,3.300000,3.300000,FAIL,FAIL,,FAIL,0.07,
CKT_0139,int4,,10,0.000000,3.3000,3.300000,3.300000,FAIL,FAIL,,FAIL,0.07,
CKT_0139,prune10,,10,3.300000,3.3000,0.000000,0.000000,PASS,PASS,,PASS,1.82,
CKT_0139,prune50,,10,3.300000,3.3000,0.000000,0.000000,PASS,PASS,,PASS,1.66,
CKT_0139,prune90,,10,3.300000,3.3000,0.000000,0.000000,PASS,PASS,,PASS,1.23,
CKT_0140,float64,,10,15.000000,14.9813,0.018700,0.000000,PASS,PASS,,PASS,0.25,
CKT_0140,int16,,10,0.000000,14.9813,14.981300,15.000000,FAIL,FAIL,,FAIL,1.74,
CKT_0140,int8,,10,0.000000,14.9813,14.981300,15.000000,FAIL,FAIL,,FAIL,1.62,
CKT_0140,int4,,10,0.000000,14.9813,14.981300,15.000000,FAIL,FAIL,,FAIL,1.56,
CKT_0140,prune10,,10,15.000000,14.9813,0.018700,0.000000,PASS,PASS,,PASS,1.04,
CKT_0140,prune50,,10,15.000000,14.9813,0.018700,0.000000,PASS,PASS,,PASS,1.22,
CKT_0140,prune90,,10,15.000000,14.9813,0.018700,0.000000,PASS,PASS,,PASS,1.19,
CKT_0141,float64,,9,4.050000,4.0347,0.015300,0.000000,PASS,PASS,,PASS,1.58,
CKT_0141,int16,,9,0.000000,4.0347,4.034700,4.050000,FAIL,FAIL,,FAIL,0.35,
CKT_0141,int8,,9,0.000000,4.0347,4.034700,4.050000,FAIL,FAIL,,FAIL,0.72,
CKT_0141,int4,,9,0.000000,4.0347,4.034700,4.050000,FAIL,FAIL,,FAIL,1.16,
CKT_0141,prune10,,9,4.050000,4.0347,0.015300,0.000000,PASS,PASS,,PASS,0.95,
CKT_0141,prune50,,9,4.050000,4.0347,0.015300,0.000000,PASS,PASS,,PASS,0.59,
CKT_0141,prune90,,9,4.050000,4.0347,0.015300,0.000000,PASS,PASS,,PASS,0.50,
CKT_0142,float64,,10,1.900000,1.9138,0.013800,0.000000,PASS,PASS,,PASS,0.73,
CKT_0142,int16,,10,0.000000,1.9138,1.913800,1.900000,FAIL,FAIL,,FAIL,1.20,
CKT_0142,int8,,10,0.000000,1.9138,1.913800,1.900000,FAIL,FAIL,,FAIL,1.12,
CKT_0142,int4,,10,0.000000,1.9138,1.913800,1.900000,FAIL,FAIL,,FAIL,1.72,
CKT_0142,prune10,,10,1.900000,1.9138,0.013800,0.000000,PASS,PASS,,PASS,2.40,
CKT_0142,prune50,,10,1.900000,1.9138,0.013800,0.000000,PASS,PASS,,PASS,1.09,
CKT_0142,prune90,,10,1.900000,1.9138,0.013800,0.000000,PASS,PASS,,PASS,1.76,
CKT_0143,float64,,9,1.850000,1.8300,0.020000,0.000000,PASS,PASS,,PASS,0.99,
CKT_0143,int16,,9,0.000000,1.8300,1.830000,1.850000,FAIL,FAIL,,FAIL,1.22,
CKT_0143,int8,,9,0.000000,1.8300,1.830000,1.850000,FAIL,FAIL,,FAIL,0.80,
CKT_0143,int4,,9,0.000000,1.8300,1.830000,1.850000,FAIL,FAIL,,FAIL,0.28,
CKT_0143,prune10,,9,1.850000,1.8300,0.020000,0.000000,PASS,PASS,,PASS,1.12,
CKT_0143,prune50,,9,1.850000,1.8300,0.020000,0.000000,PASS,PASS,,PASS,1.06,
CKT_0143,prune90,,9,1.850000,1.8300,0.020000,0.000000,PASS,PASS,,PASS,1.67,
CKT_0144,float64,,17,9.300000,9.2810,0.019000,0.000000,PASS,PASS,,PASS,2.07,
CKT_0144,int16,,17,0.000000,9.2810,9.281000,9.300000,FAIL,FAIL,,FAIL,2.37,
CKT_0144,int8,,17,0.000000,9.2810,9.281000,9.300000,FAIL,FAIL,,FAIL,1.86,
CKT_0144,int4,,17,0.000000,9.2810,9.281000,9.300000,FAIL,FAIL,,FAIL,0.17,
CKT_0144,prune10,,17,9.300000,9.2810,0.019000,0.000000,PASS,PASS,,PASS,0.17,
CKT_0144,prune50,,17,9.300000,9.2810,0.019000,0.000000,PASS,PASS,,PASS,0.25,
CKT_0144,prune90,,17,9.300000,9.2810,0.019000,0.000000,PASS,PASS,,PASS,0.43,
CKT_0145,float64,,16,7.700000,7.6912,0.008800,0.000000,PASS,PASS,,PASS,0.43,
CKT_0145,int16,,16,0.000000,7.6912,7.691200,7.700000,FAIL,FAIL,,FAIL,0.18,
CKT_0145,int8,,16,0.000000,7.6912,7.691200,7.700000,FAIL,FAIL,,FAIL,0.16,
CKT_0145,int4,,16,0.000000,7.6912,7.691200,7.700000,FAIL,FAIL,,FAIL,0.16,
CKT_0145,prune10,,16,7.700000,7.6912,0.008800,0.000000,PASS,PASS,,PASS,0.16,
CKT_0145,prune50,,16,7.700000,7.6912,0.008800,0.000000,PASS,PASS,,PASS,0.16,
CKT_0145,prune90,,16,7.700000,7.6912,0.008800,0.000000,PASS,PASS,,PASS,0.16,
CKT_0146,float64,,17,6.750000,6.7647,0.014700,0.000000,PASS,PASS,,PASS,0.17,
CKT_0146,int16,,17,0.000000,6.7647,6.764700,6.750000,FAIL,FAIL,,FAIL,0.17,
CKT_0146,int8,,17,0.000000,6.7647,6.764700,6.750000,FAIL,FAIL,,FAIL,0.17,
CKT_0146,int4,,17,0.000000,6.7647,6.764700,6.750000,FAIL,FAIL,,FAIL,0.17,
CKT_0146,prune10,,17,6.750000,6.7647,0.014700,0.000000,PASS,PASS,,PASS,0.17,
CKT_0146,prune50,,17,6.750000,6.7647,0.014700,0.000000,PASS,PASS,,PASS,0.17,
CKT_0146,prune90,,17,6.750000,6.7647,0.014700,0.000000,PASS,PASS,,PASS,0.14,
CKT_0147,float64,,17,5.250000,5.2270,0.023000,0.000000,PASS,PASS,,PASS,0.15,
CKT_0147,int16,,17,0.000000,5.2270,5.227000,5.250000,FAIL,FAIL,,FAIL,0.14,
CKT_0147,int8,,17,0.000000,5.2270,5.227000,5.250000,FAIL,FAIL,,FAIL,0.14,
CKT_0147,int4,,17,0.000000,5.2270,5.227000,5.250000,FAIL,FAIL,,FAIL,0.14,
CKT_0147,prune10,,17,5.250000,5.2270,0.023000,0.000000,PASS,PASS,,PASS,0.14,
CKT_0147,prune50,,17,5.250000,5.2270,0.023000,0.000000,PASS,PASS,,PASS,0.14,
CKT_0147,prune90,,17,5.250000,5.2270,0.023000,0.000000,PASS,PASS,,PASS,0.14,
CKT_0148,float64,,17,8.950000,8.9632,0.013200,0.000000,PASS,PASS,,PASS,0.15,
CKT_0148,int16,,17,0.000000,8.9632,8.963200,8.950000,FAIL,FAIL,,FAIL,0.16,
CKT_0148,int8,,17,0.000000,8.9632,8.963200,8.950000,FAIL,FAIL,,FAIL,0.17,
CKT_0148,int4,,17,0.000000,8.9632,8.963200,8.950000,FAIL,FAIL,,FAIL,0.17,
CKT_0148,prune10,,17,8.950000,8.9632,0.013200,0.000000,PASS,PASS,,PASS,0.17,
CKT_0148,prune50,,17,8.950000,8.9632,0.013200,0.000000,PASS,PASS,,PASS,0.17,
CKT_0148,prune90,,17,8.950000,8.9632,0.013200,0.000000,PASS,PASS,,PASS,0.17,
CKT_0149,float64,,6,2.000000,1.9826,0.017400,0.000000,PASS,PASS,,PASS,0.05,
CKT_0149,int16,,6,0.000000,1.9826,1.982600,2.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0149,int8,,6,0.000000,1.9826,1.982600,2.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0149,int4,,6,0.000000,1.9826,1.982600,2.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0149,prune10,,6,2.000000,1.9826,0.017400,0.000000,PASS,PASS,,PASS,0.05,
CKT_0149,prune50,,6,2.000000,1.9826,0.017400,0.000000,PASS,PASS,,PASS,0.05,
CKT_0149,prune90,,6,2.000000,1.9826,0.017400,0.000000,PASS,PASS,,PASS,0.05,
CKT_0150,float64,,5,9.000000,8.9991,0.000900,0.000000,PASS,PASS,,PASS,0.05,
CKT_0150,int16,,5,0.000000,8.9991,8.999100,9.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0150,int8,,5,0.000000,8.9991,8.999100,9.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0150,int4,,5,0.000000,8.9991,8.999100,9.000000,FAIL,FAIL,,FAIL,0.05,
CKT_0150,prune10,,5,9.000000,8.9991,0.000900,0.000000,PASS,PASS,,PASS,0.05,
CKT_0150,prune50,,5,9.000000,8.9991,0.000900,0.000000,PASS,PASS,,PASS,0.05,
CKT_0150,prune90,,5,9.000000,8.9991,0.000900,0.000000,PASS,PASS,,PASS,0.05,
CKT_0151,float64,,9,15.000000,15.0000,0.000000,0.000000,PASS,PASS,,PASS,0.07,
